41;45;81
46;70;80
23;41;93
25;27;76
27;29;33
78;80;95
38;49;80
22;47;50
14;60;65
10;32;91
18;50;80
38;65;98
15;74;77
33;60;98
21;60;92
50;90;96
40;94;97
60;63;99
22;75;96
54;55;59
40;52;81
72;75;79
24;62;99
24;32;89
28;40;77
42;42;59
21;57;70
15;90;96
27;48;66
24;83;97
34;45;66
11;37;74
45;51;77
27;48;49
11;27;37
19;61;83
51;57;64
41;45;58
10;17;25
14;23;24
23;87;95
25;28;89
70;78;85
15;73;80
27;52;57
48;70;86
16;97;99
47;67;73
23;97;97
70;95;99
36;49;50
63;71;99
28;43;59
43;67;71
42;75;84
15;62;90
28;56;84
35;54;91
27;85;97
41;43;74
76;89;98
52;55;70
63;72;87
38;77;78
31;55;88
18;26;28
42;79;85
10;91;98
10;32;89
57;59;74
14;29;54
43;49;58
22;57;63
27;74;81
23;68;83
65;66;70
49;69;72
15;23;76
20;34;98
24;54;71
16;40;77
79;81;81
40;70;91
47;66;84
18;74;91
41;57;93
16;30;49
23;55;84
39;60;88
23;25;90
14;34;45
31;36;41
16;42;49
46;75;97
17;40;58
28;66;74
16;57;80
30;50;58
10;39;84
21;22;95
10;43;89
24;48;59
15;24;52
25;40;85
48;60;87
24;30;35
24;63;91
51;56;91
28;70;95
23;46;73
52;65;91
17;25;44
24;33;51
35;70;91
28;60;82
56;72;96
10;20;69
40;69;87
24;85;90
13;18;44
17;53;93
15;16;20
16;36;67
11;21;63
15;33;79
39;80;89
30;45;84
19;29;78
12;13;27
59;62;94
40;62;73
12;71;88
13;21;98
34;66;93
31;86;88
22;51;87
22;60;93
14;71;74
19;47;96
20;50;56
16;25;56
15;31;78
19;44;83
17;44;83
25;75;83
18;72;90
49;61;92
55;56;58
29;42;69
52;79;97
43;81;88
13;91;97
13;72;92
18;45;66
44;67;92
13;70;92
12;41;86
10;30;64
39;73;92
11;12;42
48;82;89
24;62;83
61;62;99
22;31;39
34;39;83
58;65;66
32;72;77
60;60;60
25;31;33
34;49;80
11;43;86
25;43;83
46;49;76
33;53;85
16;79;92
29;50;90
54;67;96
79;89;99
11;32;59
12;56;56
13;66;89
16;23;89
40;41;99
47;74;94
14;43;66
37;71;86
31;57;69
43;54;62
21;45;50
18;34;34
15;48;66
42;49;79
22;64;80
17;69;86
41;48;96
54;65;77
21;63;97
95;95;95
30;32;89
13;24;30
13;82;87
17;59;91
15;37;89
51;82;99
59;70;85
21;27;63
55;79;79
38;39;86
25;33;50
15;24;95
58;61;64
54;56;90
42;49;72
34;44;93
30;33;61
27;37;96
61;62;76
15;58;92
39;64;70
57;68;71
11;23;89
42;67;95
54;58;90
28;62;69
14;28;40
28;41;94
36;49;78
33;45;65
38;44;59
73;82;92
29;32;45
27;61;82
15;20;38
38;41;49
14;57;79
16;26;37
23;25;89
34;80;82
19;21;48
41;83;83
53;83;93
24;36;92
10;62;90
61;63;68
19;26;87
12;58;69
32;41;71
31;67;98
43;43;43
31;88;99
33;72;97
24;32;40
21;53;74
24;63;94
22;60;64
42;64;74
30;74;86
20;38;66
14;35;97
53;73;82
13;22;34
62;84;92
44;79;92
12;61;91
48;55;73
64;64;87
23;26;69
78;91;95
11;30;40
12;34;82
45;75;95
12;44;89
62;80;97
43;69;95
33;46;70
50;53;66
20;66;70
24;51;86
61;81;91
22;78;91
36;72;89
40;57;80
26;61;70
22;59;99
13;31;79
20;22;73
13;75;95
24;80;93
34;76;97
21;24;77
17;46;62
53;89;99
66;79;86
30;62;99
43;63;78
15;20;37
32;63;69
27;32;45
40;53;91
15;22;48
51;51;73
15;24;92
45;62;98
36;61;98
27;35;74
39;45;91
59;68;96
18;35;90
43;86;94
41;75;82
26;59;76
47;56;83
11;54;83
28;40;48
22;39;69
18;23;46
42;49;53
23;24;93
52;53;57
13;84;85
10;17;34
27;55;76
12;23;72
18;39;46
14;26;44
41;68;71
45;74;90
39;52;65
16;45;85
24;28;73
22;39;50
23;48;49
50;52;91
48;69;70
11;37;85
28;69;98
42;60;94
31;90;94
61;63;91
14;28;52
11;16;25
16;38;44
19;46;67
21;27;71
10;53;80
18;29;47
11;68;78
57;78;93
50;85;94
26;28;93
27;35;73
10;13;57
12;50;69
34;40;45
49;54;77
70;97;98
11;61;65
14;33;37
17;58;80
10;35;44
33;67;78
39;56;91
15;20;96
37;61;78
29;60;99
12;22;79
20;64;77
38;62;65
52;53;87
40;82;89
18;20;62
32;41;56
52;82;97
19;75;95
20;54;54
28;81;83
29;44;62
24;50;98
27;37;82
69;86;90
31;41;78
27;55;77
36;56;88
14;45;68
38;78;92
22;29;38
27;52;54
36;39;55
31;64;92
13;36;70
80;84;85
22;87;94
33;55;71
20;30;94
13;69;95
18;40;99
12;30;59
27;33;76
12;75;84
49;76;94
23;57;69
39;84;98
21;83;90
11;26;33
12;76;79
81;81;92
31;38;63
45;62;82
10;37;54
26;26;37
12;72;85
16;26;43
39;59;60
19;49;73
17;59;87
21;70;99
17;37;56
38;78;85
22;52;63
72;78;95
57;58;68
31;63;92
52;78;88
77;89;95
58;73;86
10;19;42
10;16;21
42;97;97
45;53;73
17;52;94
25;85;93
30;43;71
30;61;62
47;85;96
14;58;95
42;85;93
60;73;80
18;31;77
22;66;94
40;56;99
48;50;68
22;54;92
57;58;63
59;90;97
30;31;39
24;45;51
34;49;91
58;64;68
47;69;74
16;43;87
24;73;76
12;63;68
27;71;79
11;12;33
53;84;92
54;68;89
37;66;93
75;75;75
44;71;73
35;80;92
41;50;57
10;16;67
59;65;90
31;54;86
19;45;67
50;56;97
46;82;88
10;23;38
20;58;73
35;49;86
70;77;95
46;89;98
49;60;90
31;49;90
28;42;44
17;21;35
10;64;71
30;72;78
60;70;73
48;85;93
47;62;92
33;37;68
30;78;92
45;53;69
37;45;54
41;56;56
20;53;78
42;50;55
22;40;43
25;42;87
10;33;39
27;36;92
13;42;44
20;41;52
32;86;90
54;69;79
33;88;97
10;11;13
13;60;89
11;44;84
53;54;84
21;83;92
70;79;82
64;84;92
16;34;64
33;94;95
39;46;77
30;59;80
12;73;96
22;34;61
23;34;70
11;30;74
39;68;97
19;42;89
30;51;78
27;56;62
32;33;36
20;91;96
38;81;94
13;34;82
26;33;75
46;61;64
64;80;84
48;78;83
16;30;97
19;43;47
10;42;65
18;64;72
23;67;69
38;76;88
13;23;86
20;24;29
30;62;89
16;16;16
19;28;96
14;65;92
23;63;69
18;31;40
20;34;39
28;84;94
84;88;91
20;60;84
20;33;35
14;31;92
15;21;57
15;59;81
32;71;77
13;32;92
59;78;91
26;69;82
15;20;25
34;34;88
27;47;79
19;79;89
20;42;88
11;31;87
35;42;57
13;38;45
29;87;96
32;52;58
52;77;85
73;73;99
36;80;95
28;63;67
17;33;98
31;41;88
43;56;98
12;22;38
35;36;89
11;12;58
36;66;93
52;65;93
23;63;66
24;53;53
19;52;96
49;51;74
24;30;66
27;34;40
48;72;95
55;65;78
13;79;93
49;51;78
49;81;81
59;85;93
42;51;76
59;72;89
41;64;88
15;81;90
12;23;40
52;56;84
21;72;84
72;77;85
54;85;97
37;77;78
20;54;89
23;64;75
18;90;98
40;72;98
57;78;88
39;47;71
31;54;68
18;67;72
15;34;69
42;74;76
30;45;68
25;47;76
54;74;98
16;58;89
16;48;82
54;67;68
15;32;35
38;66;92
24;67;82
37;70;91
17;51;74
54;81;92
29;55;62
15;38;51
45;53;78
44;64;92
41;76;93
14;32;89
61;79;94
26;40;57
50;61;87
19;41;52
15;33;40
48;61;66
19;35;78
15;22;77
38;55;65
44;53;71
15;18;99
16;27;93
46;51;67
52;64;80
43;70;88
48;64;80
80;81;85
65;68;70
30;48;58
28;79;92
40;48;57
10;10;10
11;53;65
34;61;73
11;36;46
11;41;77
14;44;77
18;77;86
12;84;99
24;78;80
10;19;53
27;57;61
27;33;77
25;61;92
50;63;99
23;77;81
33;49;81
60;61;80
41;66;72
10;20;38
27;41;87
31;41;79
62;68;90
22;23;24
44;54;95
22;35;68
66;90;90
46;89;93
22;79;83
25;45;55
11;30;99
33;72;90
27;37;95
13;76;92
11;87;91
28;40;60
25;26;47
40;43;60
38;42;44
36;47;63
28;44;47
66;76;89
60;71;80
53;70;74
48;54;82
17;20;40
27;65;87
57;81;89
31;34;68
19;66;83
60;71;95
82;88;96
61;71;74
21;35;54
37;38;77
42;71;72
17;33;79
52;77;99
45;55;80
37;79;80
63;72;90
20;24;88
42;44;66
37;40;65
12;32;69
20;21;58
57;61;92
17;23;40
55;88;97
69;75;76
20;53;97
20;55;93
51;89;90
34;35;98
45;51;78
20;40;82
18;37;67
52;57;69
20;83;92
12;66;83
19;46;52
34;73;95
17;31;66
40;53;60
35;37;81
81;81;81
24;29;42
23;48;94
11;85;88
41;93;94
44;59;91
26;48;60
20;31;41
73;84;89
18;76;91
45;85;94
64;68;96
40;44;84
23;60;75
12;26;51
26;64;75
27;64;92
35;84;98
33;44;65
50;73;82
23;80;87
11;79;81
34;59;71
75;94;95
22;70;99
55;71;74
37;60;84
52;77;99
29;63;99
10;13;80
62;84;85
10;37;79
49;53;64
51;74;90
23;25;63
63;66;96
56;86;93
27;65;96
41;56;63
46;58;93
25;76;99
13;49;56
63;73;75
16;49;84
12;27;43
25;73;93
83;96;98
13;41;95
15;44;73
13;78;87
18;48;52
26;64;85
23;34;69
33;44;55
52;73;89
44;69;82
42;44;50
44;49;99
10;77;84
67;82;97
43;70;97
56;73;99
39;41;88
12;35;59
77;82;86
54;90;92
14;23;90
16;88;99
75;80;95
23;36;93
39;52;93
61;69;86
58;66;98
62;78;99
23;60;80
53;83;94
53;64;80
24;52;63
47;51;64
25;68;88
36;54;64
17;43;98
11;41;53
43;49;63
59;69;99
14;65;86
35;56;72
20;36;39
33;38;55
75;96;99
29;51;73
40;60;82
10;80;97
26;38;88
19;61;77
12;55;72
27;49;66
19;39;51
12;14;17
46;61;76
22;34;64
20;58;62
22;62;62
23;36;81
48;56;93
55;71;73
23;59;86
34;63;80
45;57;57
24;90;92
86;92;99
56;61;80
24;32;89
28;52;83
60;63;76
38;86;96
37;42;61
37;43;78
42;56;86
41;63;93
11;15;46
27;44;48
90;90;93
20;51;58
43;50;94
13;88;98
57;67;97
13;69;78
59;61;67
19;92;94
12;83;87
22;24;90
30;60;97
12;47;79
22;38;81
25;30;67
39;52;65
28;33;57
20;26;29
49;53;67
27;74;83
65;81;97
24;38;66
24;45;68
43;43;44
24;41;76
63;86;96
38;83;89
29;92;98
13;81;98
17;29;50
46;51;95
19;60;94
17;20;61
30;85;87
28;82;82
10;77;87
52;70;97
43;62;86
11;69;79
31;50;82
27;83;88
21;91;95
70;78;80
67;76;85
30;38;63
22;53;58
37;43;75
70;75;86
52;60;64
29;34;83
59;67;80
16;48;62
16;91;94
15;41;53
39;50;91
15;40;67
44;87;99
20;33;91
40;80;95
24;61;90
22;36;44
49;84;92
23;58;64
38;76;89
50;64;92
13;61;70
34;57;96
11;48;73
31;36;64
28;61;92
52;54;68
15;36;76
86;91;91
68;74;95
19;73;82
48;64;80
17;54;73
76;76;76
59;60;92
15;29;51
22;24;82
40;89;99
78;82;92
32;51;69
42;50;69
12;34;35
29;35;82
23;44;62
12;19;47
62;76;77
17;55;78
53;53;97
25;35;89
19;40;57
32;79;83
17;36;45
40;75;85
74;82;92
26;29;56
38;45;76
18;84;97
76;78;90
32;39;92
28;72;75
47;72;93
12;31;43
21;60;67
43;86;87
43;52;77
23;39;40
35;44;94
35;81;82
25;54;98
17;38;65
44;57;64
58;67;80
33;47;53
10;34;76
16;26;73
77;77;77
20;27;86
35;88;89
82;83;89
25;45;88
43;98;99
30;33;84
28;49;91
60;74;74
12;47;56
56;63;65
59;86;97
11;28;91
32;38;88
39;46;93
11;66;70
50;88;92
14;18;76
41;74;91
15;44;86
46;79;97
10;15;21
40;83;85
15;54;70
16;68;86
42;70;71
24;34;95
41;47;56
34;49;67
14;53;96
39;60;86
13;32;74
39;65;68
10;64;79
46;84;92
25;51;95
37;48;80
72;72;72
17;17;17
30;49;91
12;81;95
13;34;80
29;51;61
23;44;64
65;93;96
51;51;81
12;13;81
38;42;45
56;91;94
10;57;66
55;76;83
61;64;81
20;52;55
54;64;83
30;59;76
42;52;58
26;84;89
33;71;88
52;62;92
51;53;74
47;98;99
16;27;89
12;18;72
32;71;81
23;53;64
42;45;95
28;63;71
79;87;92
18;34;40
52;59;94
22;76;82
25;68;98
38;80;82
16;59;99
12;25;70
36;57;94
33;95;99
26;75;91
19;58;69
19;30;84
13;41;93
15;68;77
28;35;52
48;68;81
29;62;91
21;26;78
21;51;62
47;50;84
40;53;67
25;62;93
27;38;50
41;74;88
30;50;89
57;81;86
11;24;77
18;27;36
12;51;59
35;36;95
75;85;97
22;83;89
30;33;61
45;55;97
80;84;116
41;47;91
24;25;38
35;35;64
19;59;95
12;80;88
74;89;96
43;43;43
17;43;52
45;60;94
73;92;97
36;95;96
64;85;92
26;54;95
26;50;61
10;29;74
42;57;91
19;81;98
14;73;81
11;22;77
10;12;38
70;89;90
20;30;92
61;78;93
14;16;25
11;83;85
64;72;98
34;49;80
48;73;89
72;72;97
60;66;94
33;80;88
36;51;81
38;77;96
29;34;52
27;76;78
38;52;70
11;61;88
12;53;83
50;66;97
27;51;85
52;52;53
21;73;97
10;72;83
27;63;74
41;76;94
50;52;71
55;59;86
53;54;93
47;54;92
28;28;28
47;52;81
73;86;95
46;51;79
21;81;88
58;65;65
56;74;78
19;80;94
10;76;83
20;34;69
23;59;75
57;69;75
59;65;81
62;69;99
10;16;29
10;20;95
28;77;79
11;68;92
10;56;82
21;51;75
31;52;55
30;46;75
23;26;26
14;62;66
30;59;94
43;87;96
26;40;80
55;57;87
17;46;53
68;72;86
49;52;56
19;65;75
27;55;95
13;34;56
21;42;78
29;52;76
47;68;70
30;63;96
58;63;98
41;91;97
13;37;74
11;11;64
12;14;39
21;54;82
82;89;96
20;69;71
31;43;83
13;35;56
24;71;81
65;72;83
28;50;66
17;28;34
31;51;60
19;89;99
48;67;71
18;31;93
17;18;98
13;29;67
33;51;76
51;69;69
13;51;67
21;61;92
11;34;60
47;57;83
25;28;92
17;32;45
27;42;46
25;56;94
34;62;64
47;62;89
17;20;25
12;78;86
27;76;94
25;29;91
28;58;85
26;54;78
24;45;51
40;45;81
10;35;83
25;41;67
28;38;53
19;43;73
13;14;48
29;70;93
66;68;85
13;73;81
41;51;73
58;70;91
11;12;39
26;47;73
24;51;51
36;78;98
41;52;58
40;75;99
51;57;81
49;55;77
10;22;44
14;15;69
59;67;92
20;49;61
29;61;74
20;48;91
40;61;63
33;73;75
69;94;97
18;52;78
54;66;84
27;80;88
35;71;78
18;55;87
31;36;37
47;75;92
44;58;89
51;94;96
35;55;76
54;59;92
32;73;94
23;47;74
74;86;92
43;60;81
47;92;97
30;37;65
70;81;84
10;54;79
45;45;90
53;82;95
44;76;81
75;75;75
16;48;72
18;52;69
22;29;77
22;41;61
15;31;90
17;63;97
38;61;87
41;71;88
49;62;86
18;72;75
33;85;93
14;76;83
49;82;82
48;64;80
34;57;82
58;78;81
53;59;74
22;32;39
14;14;31
14;61;97
16;89;93
14;29;78
30;84;93
17;74;90
18;23;32
59;69;90
39;45;85
59;72;91
12;59;72
49;88;99
12;51;80
46;46;82
24;39;46
19;56;92
16;74;85
35;38;57
24;75;88
15;21;24
33;48;63
12;41;71
30;45;87
42;66;82
13;25;49
55;71;74
25;31;73
36;60;79
32;42;55
87;99;99
47;59;62
42;79;83
28;65;95
19;32;92
25;54;84
51;89;96
33;42;87
26;32;97
25;88;88
18;81;89
40;89;97
10;94;94
50;50;91
17;69;75
19;60;79
21;72;92
14;30;43
69;73;83
59;79;98
43;48;90
15;50;99
11;23;89
55;96;98
39;54;97
58;67;90
52;66;66
30;52;92
18;21;31
37;41;52
10;66;66
48;62;86
35;64;71
23;41;90
66;74;97
63;81;83
44;71;97
11;31;70
11;14;79
13;67;75
60;80;80
62;67;95
33;67;89
33;54;59
19;27;28
14;20;49
33;58;63
77;82;89
62;63;94
25;39;82
23;76;85
12;40;57
40;56;98
23;58;98
12;20;79
14;41;62
19;55;60
10;29;95
24;74;88
34;51;98
12;75;87
29;52;58
21;93;95
22;39;95
52;52;78
55;59;97
36;70;83
17;44;69
12;68;80
36;51;64
12;65;69
26;91;92
10;18;56
11;56;78
21;26;41
51;75;87
32;42;52
41;49;49
42;51;61
44;63;67
49;97;99
34;70;78
40;42;59
28;36;77
46;52;93
16;61;66
14;42;83
45;74;95
35;81;81
71;81;88
45;63;78
11;48;75
15;43;64
46;46;46
31;56;86
38;54;63
67;82;95
75;80;89
30;94;96
54;66;76
16;81;89
52;87;95
16;66;93
34;78;94
24;28;47
24;52;68
34;66;75
14;90;92
39;51;89
25;73;73
16;34;71
32;65;69
23;39;71
57;58;92
17;48;65
16;22;80
21;24;35
12;27;48
32;34;47
18;51;99
27;58;97
85;91;97
59;65;83
17;39;81
28;53;53
26;39;77
21;71;84
20;66;74
65;88;97
29;88;97
24;93;94
28;44;61
53;74;81
39;40;55
49;58;81
11;30;74
10;44;98
27;50;76
25;30;96
32;50;93
37;79;91
76;93;99
17;67;83
37;78;79
18;73;85
33;52;60
15;49;69
43;58;93
18;90;91
85;91;95
44;44;44
47;51;55
23;56;72
13;66;98
33;53;60
62;74;91
31;88;95
27;54;81
41;63;85
19;68;92
27;52;86
44;51;78
52;70;87
69;92;115
25;48;66
12;70;90
23;35;55
39;60;65
14;20;89
25;26;80
12;56;99
11;48;52
36;52;53
62;81;84
26;33;53
40;65;91
35;69;79
31;35;67
24;65;69
16;76;93
13;22;29
23;36;39
21;30;71
29;44;64
21;22;38
31;73;77
16;31;67
64;67;84
27;43;65
37;83;88
50;59;98
38;49;81
64;89;97
18;90;92
16;44;85
38;46;71
21;30;75
37;89;98
24;33;98
63;72;93
28;69;76
10;35;94
74;92;93
67;70;81
22;67;84
32;61;84
40;61;67
28;85;88
53;81;92
11;51;56
49;89;94
38;52;97
53;54;59
39;73;87
43;54;60
36;49;57
14;16;29
17;23;77
21;23;66
21;27;95
32;36;88
68;84;93
18;18;20
18;86;91
10;43;55
27;32;52
75;84;88
17;26;48
20;48;81
17;34;88
44;54;91
37;62;99
21;31;75
10;27;44
18;66;86
18;45;63
12;72;81
14;67;90
43;55;88
24;46;60
36;56;59
18;86;96
19;45;92
12;18;51
18;40;90
33;56;65
10;16;39
49;84;94
16;53;59
14;72;86
68;88;97
46;85;96
69;69;84
23;38;71
32;41;79
13;61;87
33;65;98
67;74;86
37;55;75
44;77;86
48;53;62
14;19;31
19;30;45
17;92;93
17;30;99
41;80;87
40;72;83
76;84;96
18;36;55
34;45;88
29;33;84
14;46;58
44;54;73
14;24;89
41;60;61
28;58;85
22;36;60
38;66;77
21;52;52
18;53;58
19;51;93
32;82;97
13;24;28
14;18;29
78;79;98
48;78;96
75;82;96
13;61;93
17;62;86
31;62;77
40;79;84
13;34;67
33;51;97
10;17;80
23;35;45
20;31;89
10;21;66
32;34;80
14;24;57
53;69;81
25;48;73
32;73;95
34;41;62
36;42;82
41;53;95
25;47;79
27;61;81
12;16;85
33;43;63
40;71;79
67;78;88
19;55;92
82;84;98
22;55;57
92;93;95
66;91;96
55;65;78
58;58;83
23;55;93
37;88;97
16;52;83
18;56;69
33;65;88
55;86;96
42;46;71
24;25;26
12;35;81
12;72;75
68;91;98
47;77;83
15;18;72
28;39;82
18;44;48
16;20;52
85;90;92
13;37;67
60;60;77
15;38;70
60;82;94
20;79;90
52;80;85
62;66;78
57;63;94
21;28;85
69;74;92
14;21;21
10;15;25
26;33;69
15;48;84
45;56;57
70;85;97
18;39;75
12;41;82
21;26;49
12;62;73
68;70;77
46;93;95
33;36;46
45;70;92
12;50;70
17;27;60
83;87;98
18;53;99
14;15;82
14;27;82
46;56;71
58;79;82
30;51;89
43;86;99
11;19;46
21;46;99
38;51;78
11;42;87
32;39;65
52;65;71
26;51;59
15;54;64
28;53;72
66;68;81
34;66;73
16;46;52
28;31;47
57;89;98
31;72;93
28;57;67
33;55;67
24;30;87
20;63;92
32;51;98
23;42;60
48;67;76
64;74;86
17;44;89
43;54;76
12;85;94
24;43;47
54;87;91
48;58;58
56;65;85
50;79;93
56;65;78
53;53;65
20;70;88
30;62;99
72;83;86
44;68;85
60;68;74
29;55;91
54;64;65
44;62;68
76;79;89
37;54;76
32;44;94
17;31;98
38;79;87
55;84;86
87;93;97
31;47;93
33;39;67
25;40;97
35;43;82
25;33;84
13;56;81
12;51;63
50;64;73
52;57;97
10;64;83
29;41;63
11;41;87
22;29;91
42;70;87
10;22;98
34;36;46
24;58;90
32;33;46
34;41;41
34;49;91
11;59;62
60;60;77
11;63;88
23;64;94
21;27;66
17;70;96
38;41;93
61;87;94
17;46;77
22;62;91
43;76;82
27;31;65
37;39;41
35;74;91
14;15;67
12;16;83
11;28;94
42;60;87
25;53;95
34;47;60
23;61;78
29;42;66
25;34;38
27;33;76
24;44;73
21;47;89
16;25;98
28;39;97
33;40;66
11;38;83
17;62;90
32;84;97
30;69;97
21;26;90
31;72;99
14;81;83
16;83;91
53;95;97
22;62;73
30;36;56
19;48;61
17;38;77
30;49;59
51;61;77
35;56;72
14;33;93
39;71;97
47;60;81
17;50;52
21;31;50
46;53;55
38;45;68
13;85;94
18;30;80
24;59;98
17;20;73
24;48;86
21;21;57
56;57;93
11;12;66
37;52;79
33;44;65
45;51;72
12;81;88
31;65;84
68;73;83
32;36;89
22;54;74
47;82;95
24;41;64
52;66;68
10;29;84
21;27;95
26;30;45
14;15;67
22;28;42
28;39;79
15;74;86
40;69;72
12;14;63
13;17;64
57;58;95
24;30;89
26;27;73
40;55;74
63;63;82
52;58;71
11;65;89
51;78;90
24;42;65
32;45;52
25;59;97
17;55;69
15;58;73
10;15;79
47;84;86
18;58;88
18;37;48
42;82;96
28;37;71
16;22;27
37;37;41
46;73;77
55;60;95
26;42;66
16;24;64
79;95;98
35;75;75
51;74;78
14;66;87
25;31;60
40;71;72
10;44;73
27;29;39
21;83;91
27;41;60
21;48;93
64;81;81
21;38;58
34;43;45
19;49;75
10;12;33
26;49;58
30;35;89
34;78;97
14;58;79
20;63;72
24;37;69
22;57;75
84;86;95
33;47;69
24;36;41
31;58;94
22;56;56
14;39;77
60;64;82
12;80;83
23;25;66
38;84;90
31;34;50
70;78;96
15;20;43
10;28;32
13;18;37
13;15;62
56;68;89
42;80;83
37;47;66
18;22;50
53;86;86
27;72;73
12;48;70
14;29;62
80;88;89
41;78;80
34;35;54
47;64;66
47;79;91
26;65;69
26;95;98
13;55;81
43;45;75
12;20;69
36;71;75
20;34;92
33;43;43
14;32;52
25;25;81
51;79;80
29;31;88
37;89;98
85;90;93
48;48;48
21;47;89
40;53;90
27;38;86
57;69;91
13;75;90
14;45;54
23;26;66
15;40;77
41;67;81
39;58;62
30;45;81
26;92;98
12;70;76
43;47;70
12;51;66
24;27;30
31;56;59
23;25;31
33;56;65
33;50;88
11;36;45
33;43;46
12;17;60
10;30;72
43;77;77
53;62;80
56;59;87
23;23;27
29;47;88
20;25;84
29;63;85
48;90;102
21;35;90
48;55;92
55;73;90
46;88;89
34;42;81
27;45;92
42;61;98
15;58;87
12;27;53
42;57;85
17;83;94
14;40;94
26;30;32
10;12;61
29;72;89
28;96;100
43;47;71
10;49;75
20;37;97
31;41;47
23;65;89
53;66;72
64;66;67
35;40;92
16;57;72
56;67;84
12;90;96
25;31;58
45;68;72
35;44;95
15;59;98
36;77;85
35;85;90
18;55;97
63;66;70
65;72;97
24;43;89
63;63;80
48;69;94
15;42;88
32;40;91
50;71;89
40;65;77
58;97;99
84;95;97
54;56;72
72;85;98
27;31;38
19;27;54
10;65;92
41;41;93
20;36;91
44;59;95
71;83;86
22;64;98
55;65;79
27;80;83
15;22;29
18;41;95
14;16;40
31;32;74
47;68;94
18;35;38
12;23;96
15;49;87
36;56;71
25;40;47
40;47;87
15;39;63
42;43;83
23;34;58
76;76;94
65;91;95
42;65;88
41;42;94
25;32;90
48;70;79
43;64;67
13;25;54
23;32;57
26;52;82
94;95;96
35;63;74
23;52;86
19;42;74
38;41;55
31;69;97
26;56;65
14;29;77
17;49;52
74;75;85
11;42;79
23;56;90
25;36;89
52;53;84
42;55;97
79;80;91
16;61;81
21;32;67
10;38;81
39;70;90
52;73;82
17;32;50
26;78;95
29;62;65
14;61;86
53;60;95
14;24;73
23;45;64
66;71;85
18;34;77
74;84;97
43;68;89
28;37;47
52;75;87
23;60;99
48;50;92
19;81;81
21;72;75
79;97;99
40;43;45
37;46;94
20;25;84
58;78;92
46;56;80
34;79;87
26;26;90
16;40;87
27;28;68
12;47;94
12;32;94
33;41;64
15;33;41
30;46;51
40;58;82
28;96;100
33;33;41
10;43;86
12;84;90
36;73;85
34;82;98
48;63;82
16;21;57
19;28;79
40;90;92
24;54;91
15;27;50
64;68;97
14;48;69
16;66;72
12;20;78
22;32;86
74;85;90
55;61;95
14;54;85
30;46;83
24;38;72
30;40;50
21;44;80
27;43;93
14;78;79
33;53;92
31;42;67
64;73;94
22;22;22
11;51;62
27;49;74
67;71;74
35;68;79
15;19;29
18;69;91
45;49;90
28;61;85
61;63;82
47;78;83
27;54;67
16;39;63
15;51;87
14;40;54
30;48;92
67;77;94
32;85;99
25;52;94
32;70;92
34;73;99
11;34;61
36;43;77
13;33;77
27;34;59
21;21;60
84;86;99
30;79;92
35;50;83
49;91;98
29;65;78
25;73;75
29;54;65
13;20;43
45;54;61
35;48;82
23;32;88
14;78;90
16;35;94
42;69;90
21;43;87
15;32;34
22;47;67
27;33;47
37;47;80
43;48;92
29;72;75
26;73;80
55;63;84
14;55;73
59;83;89
46;86;88
77;88;92
15;42;76
28;53;61
57;60;78
42;58;75
21;70;80
11;17;46
58;78;78
41;48;69
28;59;80
18;90;93
41;67;94
11;26;32
35;37;42
11;54;65
13;24;43
50;73;74
18;39;92
18;25;54
35;86;97
14;41;96
16;55;60
37;39;83
46;64;74
28;45;76
51;75;93
19;33;56
32;62;81
13;14;91
11;30;82
22;62;69
22;35;49
12;72;79
56;76;89
18;31;48
33;41;60
17;53;76
39;72;72
12;18;97
67;75;88
56;70;95
50;60;64
37;57;84
74;83;84
45;88;92
46;78;88
16;18;70
33;68;75
75;80;97
24;32;85
12;23;49
19;30;54
28;37;88
74;82;84
17;23;95
62;68;93
38;62;82
18;29;95
49;74;79
52;65;88
57;69;87
44;74;75
32;57;84
36;59;71
81;83;89
14;36;53
15;15;15
36;64;77
45;64;97
37;86;89
34;53;86
12;33;86
25;38;75
44;71;72
69;70;98
41;55;90
39;47;92
23;53;57
49;61;96
18;37;80
33;52;76
60;62;95
30;32;92
30;33;47
76;79;98
56;76;95
72;72;75
31;44;72
25;80;89
23;93;97
13;84;86
23;34;79
10;38;53
33;42;57
28;45;53
14;29;86
31;49;50
15;78;82
10;19;53
56;59;96
43;78;82
47;66;85
14;23;28
43;73;99
11;44;73
37;70;94
32;35;74
28;30;48
19;69;88
14;52;60
12;30;43
10;19;66
19;53;54
66;85;85
18;43;47
44;58;69
33;74;80
56;73;73
37;40;90
16;74;94
45;64;65
35;54;76
27;33;82
27;49;93
37;73;82
42;54;93
13;63;82
23;38;92
53;55;74
23;26;61
11;29;40
32;51;56
29;50;83
34;36;68
55;64;71
53;59;93
25;61;68
40;47;70
16;21;37
11;24;34
45;54;80
30;40;50
16;17;58
11;17;70
32;40;89
52;80;99
34;61;97
40;69;96
14;18;92
48;69;92
12;16;62
16;35;68
25;33;78
11;31;45
12;51;65
33;48;51
27;60;72
40;66;68
22;73;91
10;27;69
26;71;72
22;47;90
39;45;72
50;54;68
23;63;65
18;42;78
12;48;85
37;49;56
18;64;85
58;67;79
30;59;69
33;36;90
18;42;68
13;58;66
17;47;95
13;45;63
12;49;82
47;60;85
65;84;85
22;41;51
50;57;79
